CandidateId,OriginalPath,ExpectedSha256,Action,Label,GroupId,Notes
"I0143","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0143_image001.jpg","FF4090BC1A0485A8A0A3B776547A2F80AB690243134ACF652B7FB310DB91BF40","SKIP","NO_DOCUMENTO","capturas-sistema-avon-migracion","Capturas operativas de la misma migración AVON."
"I0144","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0144_Tidof00.png","8D59B6326E62EAF4D0F9EF9EE2A98AAE2EAB54B60A57DB4D645D89E25C4D2D4A","SKIP","NO_DOCUMENTO","capturas-sistema-avon-migracion","Capturas operativas de la misma migración AVON."
"I0145","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0145_image.png","94123EBE04CBE0B0B6EB3ADA4C3DD6268B649ABDA9DF9107195EF11F5F2F5949","SKIP","NO_DOCUMENTO","capturas-sistema-avon-migracion","Capturas operativas de la misma migración AVON."
"I0146","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0146_image.png","F20437C260D6613C2A85420D6F142F1E1AC7009C8655D1F482F724905CEDCA07","SKIP","NO_DOCUMENTO","capturas-sistema-avon-migracion","Capturas operativas de la misma migración AVON."
"I0147","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0147_image002.jpg","9069630FCBE87CC471ED8A095126C527C273FB8939E8F6786E8961B6019CB4A2","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0148","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0148_image001.png","1CBB636BADD4E771B8D6BFDF57FDA48A80D17EDB72417E0ADC0AF0A27F8E26D7","SKIP","NO_DOCUMENTO","alertas-infraestructura-srvedms","Misma familia de alertas técnicas SRVEDMS representada por I0066."
"I0149","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0149_image007.jpg","CAFBF9E5E590A06FCE5F9C16CE46F2A3E58D55F55F1E4FD8EDCD2876E6EBCC3C","SKIP","NO_DOCUMENTO","branding-avon-natura","Branding AVON/Natura representado por I0125."
"I0150","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0150_image009.jpg","49D95273A6EF8B9BA6A1FD2B1AD91F81873846E4D023CF2E4B8DAF74428B4E88","SKIP","NO_DOCUMENTO","capturas-error-edms","Errores EDMS representados por I0007."
"I0151","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0151_image012.jpg","4BEEE55549D12A508BBA5FC9BCFAB70451B5197BB858797C633C0FDC9445C045","SKIP","NO_DOCUMENTO","capturas-error-edms","Errores EDMS representados por I0007."
"I0152","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0152_image002.png","DCAD7FE1F1AFCB8B2CD34637550F5E3EA842D940FCF2DA8DF0202574DEA581DD","SKIP","NO_DOCUMENTO","branding-avon-natura","Branding AVON/Natura representado por I0125."
"I0153","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0153_image008.png","E4E251C1587BF8BB819C2D5F0015AB10EE58645B01F7FDE2E2FCF6C231A7BB8B","SKIP","NO_DOCUMENTO","capturas-error-edms","Errores EDMS representados por I0007."
"I0154","C:\Users\omard\source\repos\RecepcionDocumental\RecepcionDocumental\tools\DocumentAiProbe\H1D3A2i_Imagenes_Historicas_Revision\_candidatos_locales\I0154_Sillon.png","02523B356AEC13D925C44F336DDAABE81215EE01EE8BCBDEBFC6714A37D55A28","ADD","OTRO_DOCUMENTO","otro-confirmacion-compra-web","Confirmación real de pago o compra web; comprobante comercial no fiscal."
