CandidateId,Sha256,FileName,FamilyId,Split,HeaderOcrConfidence,HeaderSource,VisualReferenceType,VisualReferenceLabel,VisualReferenceObservation,VisualReferenceIsGroundTruth,QrLabels,CanonicalTitleTypes,CanonicalTitleEvidence,SemanticCueTypes,DeterministicDecision,ResolutionReason,GateReason,DecisionEvidence,Residual,ResidualDiagnosticGroup,SemanticNeed,EvidenceGap,VisualReferenceBinaryAgreement
R000078,5519076051D460ACDE095061FBDAEA6082C4FAABC0D0520FABC285A4E2DF989F,Z001023242451.pdf,F-D7BAFC83632CD5080073,DEVELOPMENT_DIAGNOSTIC,0.89,H1D10B_TEXT_ZIP,OTRO_DOCUMENTO,OTRO_DOCUMENTO,"Nota/certificación bancaria, no factura.",False,,,[],,,NO_DECISION,NOT_APPLICABLE,,True,OTHER_ADMIN_OR_GENERIC_DOCUMENT,LIKELY_SEMANTIC_OR_STRUCTURE,Comprender el tipo/intención documental más allá del conjunto actual de títulos fiscales explícitos.,
R000058,3AF3921E63B0A2C3534F37D086A256E0DB234544239E4CC0DBC187D6032CB85A,Z001023455483.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.86,H1D10B_TEXT_ZIP,NOTA_DEBITO,OTRO_DOCUMENTO,Nota de débito Swiss Medical.,False,,NOTA_DEBITO,"[{""DocumentType"": ""NOTA_DEBITO"", ""Alias"": ""NOTADEDEBITO"", ""CanonicalLine"": ""ANOTADEDEBITO"", ""OriginalLine"": ""A Nota de Débito"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,A Nota de Débito,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000039,CBCB53C1EE05C28D9B5783AB3A4E24F15B7A4998DAFCC96C866FBB043A2A3995,Z001023284130.pdf,F-FACD83D8B4281A05571A,DEVELOPMENT_DIAGNOSTIC,0.91,H1D10B_TEXT_ZIP,NOTA_DEBITO,OTRO_DOCUMENTO,Nota de débito electrónica.,False,,NOTA_DEBITO|FACTURA,"[{""DocumentType"": ""NOTA_DEBITO"", ""Alias"": ""NOTADEDEBITO"", ""CanonicalLine"": ""SERVICIOSESPECIALIZADOSDEGESTORIASRLANOTADEDEBITO"", ""OriginalLine"": ""SERVICIOS ESPECIALIZADOS DE GESTORIA S.R.L. A NOTA D E D É B ITO"", ""LineNumber"": 5, ""Position"": 37, ""Reason"": ""CANONICAL_TITLE_ALIAS""}, {""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""PERIODOFACTURADODESDE13122024HASTA13122024FECHADEVTOPARAELPAGO20122024"", ""OriginalLine"": ""Período Facturado Desde: 13/12/2024 Hasta: 13/12/2024 Fecha de Vto. para el pago: 20/12/2024"", ""LineNumber"": 23, ""Position"": 7, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,SERVICIOS ESPECIALIZADOS DE GESTORIA S.R.L. A NOTA D E D É B ITO,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000097,AA0A55992BCC4CBF075DECB0D3D6264A5C828DFC2E36E69BED6229A67D129606,Z001023423279.pdf,F-FACD83D8B4281A05571A,DEVELOPMENT_DIAGNOSTIC,0.9,H1D10B_TEXT_ZIP,NOTA_DEBITO,OTRO_DOCUMENTO,Nota de débito electrónica.,False,,NOTA_DEBITO|FACTURA,"[{""DocumentType"": ""NOTA_DEBITO"", ""Alias"": ""NOTADEDEBITO"", ""CanonicalLine"": ""SERVICIOSESPECIALIZADOSDEGESTORIASRLANOTADEDEBITO"", ""OriginalLine"": ""SERVICIOS ESPECIALIZADOS DE GESTORIA S.R.L. A NOTA D E D É B ITO"", ""LineNumber"": 5, ""Position"": 37, ""Reason"": ""CANONICAL_TITLE_ALIAS""}, {""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""PERIODOFACTURADODESDE17012025HASTA17012025FECHADEVTOPARAELPAGO24012025"", ""OriginalLine"": ""Período Facturado Desde: — 17/01/2025 Hasta: 17/01/2025 Fecha de Vto. para el pago: 24/01/2025"", ""LineNumber"": 23, ""Position"": 7, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,SERVICIOS ESPECIALIZADOS DE GESTORIA S.R.L. A NOTA D E D É B ITO,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000059,6D277C8C03CEA6FBF2354412F087226C065D4D228AA1030A19919572081F20F2,Z001023268085.pdf,F-8A2E5C33616E9AAE14BF,DEVELOPMENT,0.91,H1D10B_TEXT_ZIP,FACTURA,FACTURA,Factura de crédito de Tradition Argentina.,False,,FACTURA,"[{""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""FACTURADECREDITO"", ""OriginalLine"": ""FACTURA DE CREDITO"", ""LineNumber"": 24, ""Position"": 0, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,,NO_DECISION_SECONDARY_FACTURA,FACTURA_WITHOUT_STRONG_TITLE_STRUCTURE,FACTURA DE CREDITO,True,KNOWN_FISCAL_OR_RECEIPT_EVIDENCE_GAP,DETERMINISTIC_EVIDENCE_GAP_FIRST,"Antes de semántica, fusionar mejor título OCR, estructura fiscal y texto principal; el gate actual no tiene evidencia fuerte suficiente.",
R000077,A95392B9FC96E4A1DB3656FD23468BD6685794BE5D05DCEA26C7B210995A47D2,Z001023423263.pdf,F-FACD83D8B4281A05571A,DEVELOPMENT_DIAGNOSTIC,0.91,H1D10B_TEXT_ZIP,NOTA_DEBITO,OTRO_DOCUMENTO,Nota de débito electrónica.,False,,NOTA_DEBITO|FACTURA,"[{""DocumentType"": ""NOTA_DEBITO"", ""Alias"": ""NOTADEDEBITO"", ""CanonicalLine"": ""SERVICIOSESPECIALIZADOSDEGESTORIASRLANOTADEDEBITO"", ""OriginalLine"": ""SERVICIOS ESPECIALIZADOS DE GESTORIA S.R.L. A NOTA D E D É B ITO"", ""LineNumber"": 5, ""Position"": 37, ""Reason"": ""CANONICAL_TITLE_ALIAS""}, {""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""PERIODOFACTURADODESDE17012025HASTA17012025FECHADEVTOPARAELPAGO24012025"", ""OriginalLine"": ""Período Facturado Desde: — 17/01/2025 Hasta: 17/01/2025 Fecha de Vto. para el pago: 24/01/2025"", ""LineNumber"": 23, ""Position"": 7, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,SERVICIOS ESPECIALIZADOS DE GESTORIA S.R.L. A NOTA D E D É B ITO,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000029,734D420EFE50C1A4EA6741B4B69806B2E5ABF1BE40CF866D3560F903ACE2AF2C,Z001023268002.pdf,F-FACD83D8B4281A05571A,DEVELOPMENT_DIAGNOSTIC,0.9,H1D10B_TEXT_ZIP,NOTA_DEBITO,OTRO_DOCUMENTO,Nota de débito electrónica.,False,,NOTA_DEBITO|FACTURA,"[{""DocumentType"": ""NOTA_DEBITO"", ""Alias"": ""NOTADEDEBITO"", ""CanonicalLine"": ""SERVICIOSESPECIALIZADOSDEGESTORIASRLANOTADEDEBITO"", ""OriginalLine"": ""SERVICIOS ESPECIALIZADOS DE GESTORIA S.R.L. A NOTA D E D É B ITO"", ""LineNumber"": 5, ""Position"": 37, ""Reason"": ""CANONICAL_TITLE_ALIAS""}, {""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""PERIODOFACTURADODESDE20122024HASTA20122024FECHADEVTOPARAELPAGO27122024"", ""OriginalLine"": ""Período Facturado Desde: 20/12/2024 Hasta: 20/12/2024 Fecha de Vto. para el pago: 27/12/2024"", ""LineNumber"": 23, ""Position"": 7, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,SERVICIOS ESPECIALIZADOS DE GESTORIA S.R.L. A NOTA D E D É B ITO,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000146,11D14380F5AB72DEA8A5310BFDF5802785E3B72846717188B71C33839F1F7946,Z001023267983.pdf,F-FACD83D8B4281A05571A,DEVELOPMENT_DIAGNOSTIC,0.91,H1D10B_TEXT_ZIP,NOTA_DEBITO,OTRO_DOCUMENTO,Nota de débito electrónica.,False,,NOTA_DEBITO|FACTURA,"[{""DocumentType"": ""NOTA_DEBITO"", ""Alias"": ""NOTADEDEBITO"", ""CanonicalLine"": ""SERVICIOSESPECIALIZADOSDEGESTORIASRLANOTADEDEBITO"", ""OriginalLine"": ""SERVICIOS ESPECIALIZADOS DE GESTORIA S.R.L. A NOTA D E D É B ITO"", ""LineNumber"": 5, ""Position"": 37, ""Reason"": ""CANONICAL_TITLE_ALIAS""}, {""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""PERIODOFACTURADODESDE09122024HASTA09122024FECHADEVTOPARAELPAGO16122024"", ""OriginalLine"": ""Período Facturado Desde: 09/12/2024 Hasta: 09/12/2024 Fecha de Vto. para el pago: 16/12/2024"", ""LineNumber"": 23, ""Position"": 7, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,SERVICIOS ESPECIALIZADOS DE GESTORIA S.R.L. A NOTA D E D É B ITO,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000019,EC83998F355257D58F55AAF5C4AFD007E76B5A5685633187F96D58C8874438A5,Z001023267984.pdf,F-FACD83D8B4281A05571A,DEVELOPMENT_DIAGNOSTIC,0.91,H1D10B_TEXT_ZIP,NOTA_DEBITO,OTRO_DOCUMENTO,Nota de débito electrónica.,False,,NOTA_DEBITO|FACTURA,"[{""DocumentType"": ""NOTA_DEBITO"", ""Alias"": ""NOTADEDEBITO"", ""CanonicalLine"": ""SERVICIOSESPECIALIZADOSDEGESTORIASRLANOTADEDEBITO"", ""OriginalLine"": ""SERVICIOS ESPECIALIZADOS DE GESTORIA S.R.L. A NOTA D E D É B ITO"", ""LineNumber"": 5, ""Position"": 37, ""Reason"": ""CANONICAL_TITLE_ALIAS""}, {""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""PERIODOFACTURADODESDE09122024HASTA09122024FECHADEVTOPARAELPAGO16122024"", ""OriginalLine"": ""Período Facturado Desde: 09/12/2024 Hasta: 09/12/2024 Fecha de Vto. para el pago: 16/12/2024"", ""LineNumber"": 23, ""Position"": 7, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,SERVICIOS ESPECIALIZADOS DE GESTORIA S.R.L. A NOTA D E D É B ITO,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000035,77AB12E6E272D3EC7E5B2888D48DDAC76D88FAEE32E50A217EFFF853DCCC0333,Z001023455414.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.87,H1D10B_TEXT_ZIP,OTRO_DOCUMENTO,OTRO_DOCUMENTO,Comprobante Swiss Medical distinto de factura.,False,,NOTA_DEBITO,"[{""DocumentType"": ""NOTA_DEBITO"", ""Alias"": ""NOTADEDEBITO"", ""CanonicalLine"": ""ANOTADEDEBITO"", ""OriginalLine"": ""A Nota de Débito"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,A Nota de Débito,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000147,46412C582EC68E60285EC0E79A140A0A20C9BCB1CEDB73F930B2F903E19A12CA,Z001023455418.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.86,H1D10B_TEXT_ZIP,NOTA_CREDITO,OTRO_DOCUMENTO,Nota de crédito Swiss Medical.,False,,NOTA_DEBITO,"[{""DocumentType"": ""NOTA_DEBITO"", ""Alias"": ""NOTADEDEBITO"", ""CanonicalLine"": ""ANOTADEDEBITO"", ""OriginalLine"": ""A Nota de Débito"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,A Nota de Débito,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000046,35791498E9F8BC8414C7D451BEA7468B07D5413301CD1A31AE2C5382DE9A18FE,Z001023284129.pdf,F-FACD83D8B4281A05571A,DEVELOPMENT_DIAGNOSTIC,0.91,H1D10B_TEXT_ZIP,NOTA_DEBITO,OTRO_DOCUMENTO,Nota de débito electrónica.,False,,NOTA_DEBITO|FACTURA,"[{""DocumentType"": ""NOTA_DEBITO"", ""Alias"": ""NOTADEDEBITO"", ""CanonicalLine"": ""SERVICIOSESPECIALIZADOSDEGESTORIASRLANOTADEDEBITO"", ""OriginalLine"": ""SERVICIOS ESPECIALIZADOS DE GESTORIA S.R.L. A NOTA D E D É B ITO"", ""LineNumber"": 5, ""Position"": 37, ""Reason"": ""CANONICAL_TITLE_ALIAS""}, {""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""PERIODOFACTURADODESDE09122024HASTA09122024FECHADEVTOPARAELPAGO16122024"", ""OriginalLine"": ""Período Facturado Desde: 09/12/2024 Hasta: 09/12/2024 Fecha de Vto. para el pago: 16/12/2024"", ""LineNumber"": 23, ""Position"": 7, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,SERVICIOS ESPECIALIZADOS DE GESTORIA S.R.L. A NOTA D E D É B ITO,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000126,19CA2317F157D7F77CBA71C4C7DADA16BA98EB297488E5B8E29356E5C706F58E,Z001023351278.pdf,F-38536FFE21B52E182513,DEVELOPMENT,0.88,H1D10B_TEXT_ZIP,FACTURA,FACTURA,Factura Movistar.,False,,FACTURA,"[{""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""DEFENSA143CABAAVCORRIENTES707PBCABAFACTURA310000115246"", ""OriginalLine"": ""Defensa 143 CABA—Av. Corrientes 707 PB. CABA Factura 3100-00115246"", ""LineNumber"": 15, ""Position"": 35, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,,NO_DECISION_SECONDARY_FACTURA,FACTURA_NOT_IN_TITLE_POSITION,Defensa 143 CABA—Av. Corrientes 707 PB. CABA Factura 3100-00115246,True,KNOWN_FISCAL_OR_RECEIPT_EVIDENCE_GAP,DETERMINISTIC_EVIDENCE_GAP_FIRST,"Antes de semántica, fusionar mejor título OCR, estructura fiscal y texto principal; el gate actual no tiene evidencia fuerte suficiente.",
R000032,52CCD771F1911ECFFC3F1605E0522AB1E869C5B268A9D3CCCF8F3DF6B9CDD5E3,Z001023478453.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.85,H1D10B_TEXT_ZIP,OTRO_DOCUMENTO,OTRO_DOCUMENTO,Comprobante Swiss Medical distinto de factura.,False,,NOTA_DEBITO,"[{""DocumentType"": ""NOTA_DEBITO"", ""Alias"": ""NOTADEDEBITO"", ""CanonicalLine"": ""ANOTADEDEBITO"", ""OriginalLine"": ""A Nota de Débito"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,A Nota de Débito,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000063,30D2CCEC7717BB6C118C173F0CE11BE7DE2CBB369AC5EE047190A9C100F70BDE,Z001023267979.pdf,F-FACD83D8B4281A05571A,DEVELOPMENT_DIAGNOSTIC,0.91,H1D10B_TEXT_ZIP,NOTA_CREDITO,OTRO_DOCUMENTO,Nota de crédito electrónica.,False,,NOTA_CREDITO|FACTURA,"[{""DocumentType"": ""NOTA_CREDITO"", ""Alias"": ""NOTADECREDITO"", ""CanonicalLine"": ""SERVICIOSESPECIALIZADOSDEGESTORIASRLANOTADECREDITO"", ""OriginalLine"": ""SERVICIOS ESPECIALIZADOS DE GESTORIA S.R.L. A NOTA D E C RÉ DITO"", ""LineNumber"": 5, ""Position"": 37, ""Reason"": ""CANONICAL_TITLE_ALIAS""}, {""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""PERIODOFACTURADODESDE09122024HASTA09122024FECHADEVTOPARAELPAGO16122024"", ""OriginalLine"": ""Período Facturado Desde: 09/12/2024 Hasta: 09/12/2024 Fecha de Vto. para el pago: 16/12/2024"", ""LineNumber"": 23, ""Position"": 7, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,SERVICIOS ESPECIALIZADOS DE GESTORIA S.R.L. A NOTA D E C RÉ DITO,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000119,6635042CEF9293D601A8C5B62805D67F0FB7472C62F5EAB58608269DA95930B1,Z001023467623.pdf,F-9A345E41A2F2DBA5BBF2,DEVELOPMENT,0.92,H1D10B_TEXT_ZIP,OTRO_DOCUMENTO,OTRO_DOCUMENTO,Liquidación de expensas.,False,,,[],,,NO_DECISION,NOT_APPLICABLE,,True,OTHER_ADMIN_OR_GENERIC_DOCUMENT,LIKELY_SEMANTIC_OR_STRUCTURE,Comprender el tipo/intención documental más allá del conjunto actual de títulos fiscales explícitos.,
R000070,BBC0964799DAAA2C35AEDB4004A4C6E0323FAD9332B0FA6ED2A1BE5BAF5EFE27,Z001023366014.pdf,F-79331C037636CAC2A8A5,DEVELOPMENT,0.86,H1D10B_TEXT_ZIP,NOTA_CREDITO,OTRO_DOCUMENTO,Nota de crédito Brinks.,False,,NOTA_CREDITO,"[{""DocumentType"": ""NOTA_CREDITO"", ""Alias"": ""NOTADECREDITO"", ""CanonicalLine"": ""ANOTADECREDITO"", ""OriginalLine"": ""| A | NOTA DE CREDITO"", ""LineNumber"": 3, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,| A | NOTA DE CREDITO,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000096,103D4B7D4FC3E90843B65EF81BC37F7579A84BC7B89FF656AC00130A79D1E0A3,Z001023455415.pdf,F-463F5D66BCFC1B95B4F2,DEVELOPMENT,0.87,H1D10B_TEXT_ZIP,NOTA_CREDITO,OTRO_DOCUMENTO,Nota de crédito Swiss Medical.,False,,NOTA_DEBITO,"[{""DocumentType"": ""NOTA_DEBITO"", ""Alias"": ""NOTADEDEBITO"", ""CanonicalLine"": ""ANOTADEDEBITO"", ""OriginalLine"": ""A Nota de Débito"", ""LineNumber"": 5, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,A Nota de Débito,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000109,A9CDFAC58D90A54DD068ED8952E180624EFF9AF8E7710BECC757CF616B22C492,Z001023435544.pdf,F-CF5BF2182A5A897F30A5,DEVELOPMENT,0.83,H1D10B_TEXT_ZIP,RECIBO,OTRO_DOCUMENTO,Comprobante/recibo municipal.,False,,,[],,,NO_DECISION,NOT_APPLICABLE,,True,KNOWN_FISCAL_OR_RECEIPT_EVIDENCE_GAP,DETERMINISTIC_EVIDENCE_GAP_FIRST,"Antes de semántica, fusionar mejor título OCR, estructura fiscal y texto principal; el gate actual no tiene evidencia fuerte suficiente.",
R000120,1A0286054805EE1B889C2AEC853E4C1820A7963FA5B8513AAD2AB306B1D5FCB0,Z001023267981.pdf,F-FACD83D8B4281A05571A,DEVELOPMENT_DIAGNOSTIC,0.9,H1D10B_TEXT_ZIP,NOTA_CREDITO,OTRO_DOCUMENTO,Nota de crédito electrónica.,False,,NOTA_CREDITO|FACTURA,"[{""DocumentType"": ""NOTA_CREDITO"", ""Alias"": ""NOTADECREDITO"", ""CanonicalLine"": ""SERVICIOSESPECIALIZADOSDEGESTORIASRLANOTADECREDITO"", ""OriginalLine"": ""SERVICIOS ESPECIALIZADOS DE GESTORIA S.R.L. A NOTA D E C RÉ DITO"", ""LineNumber"": 5, ""Position"": 37, ""Reason"": ""CANONICAL_TITLE_ALIAS""}, {""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""PERIODOFACTURADODESDE09122024HASTA09122024FECHADEVTOPARAELPAGO16122024"", ""OriginalLine"": ""Período Facturado Desde: 09/12/2024 Hasta: 09/12/2024 Fecha de Vto. para el pago: 16/12/2024"", ""LineNumber"": 23, ""Position"": 7, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,SERVICIOS ESPECIALIZADOS DE GESTORIA S.R.L. A NOTA D E C RÉ DITO,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000092,0F9246AC42EC24CE74596A53393B3137E04A75F4B1EC270ED3217F470D822C10,Z001023435625.pdf,F-081FC9EB676EDCF74520,DEVELOPMENT,0.84,H1D10B_TEXT_ZIP,OTRO_DOCUMENTO,OTRO_DOCUMENTO,"Certificación/comprobante municipal, no factura.",False,,FACTURA,"[{""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""PLANILLADISCRIMINATIVADESERVICIOSDEPOLICIAADICIONALYFACTURACELECTRONICA"", ""OriginalLine"": ""Planilla Discriminativa de Servicios de Policía Adicional y Factura “C” electrónica,"", ""LineNumber"": 19, ""Position"": 52, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,,NO_DECISION_SECONDARY_FACTURA,FACTURA_NOT_IN_TITLE_POSITION,"Planilla Discriminativa de Servicios de Policía Adicional y Factura “C” electrónica,",True,OTHER_ADMIN_OR_GENERIC_DOCUMENT,LIKELY_SEMANTIC_OR_STRUCTURE,Comprender el tipo/intención documental más allá del conjunto actual de títulos fiscales explícitos.,
R000082,6F131DD0EAF52BBEA47DE4FD62FBEBA9C8D82B1DE26FE5B258A15717FE214DB4,Z001023267943.pdf,F-EE6C10CFFB7B6C49E434,DEVELOPMENT,0.88,H1D10B_TEXT_ZIP,FACTURA,FACTURA,Factura Metrotel.,False,,FACTURA,"[{""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""AFACTURANA001800353353"", ""OriginalLine"": ""\""A\"" Factura N* A - 0018 - 00353353"", ""LineNumber"": 1, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,FACTURA,FACTURA_TITLE_ONLY_STRONG_POSITIONAL,EXPLICIT_IDENTIFIER_SAME_LINE,"""A"" Factura N* A - 0018 - 00353353",False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000047,77C8E69B8E42A208123699516A8833425435CEEED3CC26FF90FC0D6B87185263,Z001023267867.pdf,F-EE6C10CFFB7B6C49E434,DEVELOPMENT,0.86,H1D10B_TEXT_ZIP,FACTURA,FACTURA,Factura Metrotel.,False,,FACTURA,"[{""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""AFACTURANA001800353352"", ""OriginalLine"": ""\""A\"" Factura N* A - 0018 - 00353352"", ""LineNumber"": 1, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,FACTURA,FACTURA_TITLE_ONLY_STRONG_POSITIONAL,EXPLICIT_IDENTIFIER_SAME_LINE,"""A"" Factura N* A - 0018 - 00353352",False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000008,5B147EAC2CDDD983CF7E8E27576B856A421C4397BF06F766B74F23C1B3633029,Z001023320477.pdf,F-FACD83D8B4281A05571A,DEVELOPMENT_DIAGNOSTIC,0.91,H1D10B_TEXT_ZIP,NOTA_DEBITO,OTRO_DOCUMENTO,Nota de débito electrónica.,False,,NOTA_DEBITO|FACTURA,"[{""DocumentType"": ""NOTA_DEBITO"", ""Alias"": ""NOTADEDEBITO"", ""CanonicalLine"": ""SERVICIOSESPECIALIZADOSDEGESTORIASRLANOTADEDEBITO"", ""OriginalLine"": ""SERVICIOS ESPECIALIZADOS DE GESTORIA S.R.L. A NOTA D E D É B ITO"", ""LineNumber"": 5, ""Position"": 37, ""Reason"": ""CANONICAL_TITLE_ALIAS""}, {""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""PERIODOFACTURADODESDE06012025HASTA06012025FECHADEVTOPARAELPAGO13012025"", ""OriginalLine"": ""Período Facturado Desde: 06/01/2025 Hasta: 06/01/2025 Fecha de Vto. para el pago: 13/01/2025"", ""LineNumber"": 23, ""Position"": 7, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,SERVICIOS ESPECIALIZADOS DE GESTORIA S.R.L. A NOTA D E D É B ITO,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000033,5122AC18B80B16BF1AA4E66053CA9397F1B2C4BB1D2C36058926E367B46698D9,Z001023267970.pdf,F-EE6C10CFFB7B6C49E434,DEVELOPMENT,0.87,H1D10B_TEXT_ZIP,FACTURA,FACTURA,Factura Metrotel.,False,,FACTURA,"[{""DocumentType"": ""FACTURA"", ""Alias"": ""FACTURA"", ""CanonicalLine"": ""AFACTURANA001800355841"", ""OriginalLine"": ""\""A\"" Factura N* A - 0018 - 00355841"", ""LineNumber"": 1, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,FACTURA,FACTURA_TITLE_ONLY_STRONG_POSITIONAL,EXPLICIT_IDENTIFIER_SAME_LINE,"""A"" Factura N* A - 0018 - 00355841",False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
R000132,9438730B56C9399DAD3C48D8DA087875EBFDAB1EC35C99B951393D326C5A99CF,Z001023366016.pdf,F-79331C037636CAC2A8A5,DEVELOPMENT,0.83,H1D10B_TEXT_ZIP,NOTA_CREDITO,OTRO_DOCUMENTO,Nota de crédito Brinks.,False,,NOTA_CREDITO,"[{""DocumentType"": ""NOTA_CREDITO"", ""Alias"": ""NOTADECREDITO"", ""CanonicalLine"": ""ANOTADECREDITO"", ""OriginalLine"": ""| A | NOTA DE CREDITO"", ""LineNumber"": 3, ""Position"": 1, ""Reason"": ""CANONICAL_TITLE_ALIAS""}]",,OTRO_DOCUMENTO,SPECIFIC_TITLE_PRECEDENCE,NOT_APPLICABLE,| A | NOTA DE CREDITO,False,RESOLVED_DETERMINISTIC,NOT_APPLICABLE,,True
